entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2024-07-11 13:00:00+00:00,2024-07-11 13:30:00+00:00,1,FVG,2406.535,6.4852,-1.03084
2024-07-12 13:15:00+00:00,2024-07-15 06:15:00+00:00,1,NY,2404.37,6.3832,-0.03133
2024-07-16 12:30:00+00:00,2024-07-16 12:30:00+00:00,1,NY,2443.56,3.9682,-1.0504
2024-07-16 13:45:00+00:00,2024-07-16 17:45:00+00:00,1,NY,2446.44,7.1857,2.71054
2024-07-16 18:30:00+00:00,2024-07-17 02:00:00+00:00,1,NY,2463.535,6.3282,2.83882
2024-07-17 12:30:00+00:00,2024-07-17 14:00:00+00:00,1,NY,2475.195,8.7841,-1.02277
2024-07-18 03:15:00+00:00,2024-07-18 16:00:00+00:00,1,NY,2467.94,10.7582,-1.01859
2024-07-19 13:30:00+00:00,2024-07-19 13:30:00+00:00,-1,FVG,2396.02,6.223,-1.03214
2024-07-19 13:45:00+00:00,2024-07-21 22:15:00+00:00,-1,NY,2403.61,6.8454,-1.02922
2024-07-30 13:30:00+00:00,2024-07-30 15:15:00+00:00,1,FVG,2394.755,7.1766,-1.02787
2024-07-31 14:00:00+00:00,2024-07-31 19:30:00+00:00,1,FVG,2426.525,9.4269,2.40453
2024-08-01 13:00:00+00:00,2024-08-01 14:15:00+00:00,1,FVG,2450.995,5.7334,-0.03488
2024-08-01 14:30:00+00:00,2024-08-02 14:30:00+00:00,1,NY,2445.4,15.698,-0.01274
2024-08-05 12:45:00+00:00,2024-08-05 13:00:00+00:00,-1,FVG,2373.735,13.4336,-1.01489
2024-08-05 13:15:00+00:00,2024-08-05 15:00:00+00:00,-1,NY,2391.155,14.4962,-1.0138
2024-08-05 18:45:00+00:00,2024-08-05 19:45:00+00:00,-1,NY,2405.395,7.3264,-1.0273
2024-08-06 12:30:00+00:00,2024-08-07 12:00:00+00:00,-1,NY,2402.695,14.0249,-0.01426
2024-08-08 12:45:00+00:00,2024-08-08 13:15:00+00:00,1,NY,2409.665,6.1527,-1.03251
2024-08-08 13:30:00+00:00,2024-08-12 16:00:00+00:00,1,NY,2410.185,17.7254,2.93569
2024-08-12 16:45:00+00:00,2024-08-13 01:15:00+00:00,1,NY,2463.49,7.7673,-0.02575
2024-08-15 13:45:00+00:00,2024-08-16 10:15:00+00:00,1,FVG,2444.0,9.7161,2.40017
2024-08-16 13:15:00+00:00,2024-08-16 14:00:00+00:00,1,FVG,2486.325,7.2771,-0.02748
2024-08-16 14:15:00+00:00,2024-08-16 14:15:00+00:00,1,NY,2490.2,9.8896,-1.02022
2024-08-16 14:30:00+00:00,2024-08-20 07:45:00+00:00,1,NY,2481.765,10.9875,2.90535
2024-08-23 14:30:00+00:00,2024-08-28 12:30:00+00:00,1,FVG,2514.415,19.1946,-1.01042
2024-08-28 13:15:00+00:00,2024-08-28 13:30:00+00:00,1,FVG,2506.395,3.4048,-1.05874
